timestamp,run_id,phase,elapsed_min,meetings_completed,stances_converged,mem_usage_mb,events_emitted,meeting_sessions,meeting_turns,stance_updates,challenge_windows,moderator_decisions
2026-03-20 18:22:48,meeting_endurance_v2_1774002167_565,running,50,566,0,3,0,1,1,1,0,0
2026-03-20 18:22:53,meeting_endurance_v2_1774002173_566,running,50,567,0,3,0,1,1,1,0,0
2026-03-20 18:22:58,meeting_endurance_v2_1774002178_567,running,50,568,0,3,0,1,1,1,0,0
2026-03-20 18:23:04,meeting_endurance_v2_1774002183_568,running,50,569,0,3,0,1,1,1,0,0
2026-03-20 18:23:09,meeting_endurance_v2_1774002189_569,running,50,570,0,3,0,1,1,1,0,0
2026-03-20 18:23:14,meeting_endurance_v2_1774002194_570,running,50,571,0,3,0,1,1,1,0,0
2026-03-20 18:23:20,meeting_endurance_v2_1774002199_571,running,50,572,0,3,0,1,1,1,0,0
2026-03-20 18:23:25,meeting_endurance_v2_1774002205_572,running,50,573,0,3,0,1,1,1,0,0
2026-03-20 18:23:30,meeting_endurance_v2_1774002210_573,running,50,574,0,3,0,1,1,1,0,0
2026-03-20 18:23:36,meeting_endurance_v2_1774002215_574,running,50,575,0,3,0,1,1,1,0,0
2026-03-20 18:23:41,meeting_endurance_v2_1774002221_575,running,51,576,0,3,0,1,1,1,0,0
2026-03-20 18:23:46,meeting_endurance_v2_1774002226_576,running,51,577,0,3,0,1,1,1,0,0
2026-03-20 18:23:52,meeting_endurance_v2_1774002231_577,running,51,578,0,3,0,1,1,1,0,0
2026-03-20 18:23:57,meeting_endurance_v2_1774002237_578,running,51,579,0,3,0,1,1,1,0,0
2026-03-20 18:24:02,meeting_endurance_v2_1774002242_579,running,51,580,0,3,0,1,1,1,0,0
2026-03-20 18:24:08,meeting_endurance_v2_1774002247_580,running,51,581,0,3,0,1,1,1,0,0
2026-03-20 18:24:13,meeting_endurance_v2_1774002253_581,running,51,582,0,3,0,1,1,1,0,0
2026-03-20 18:24:18,meeting_endurance_v2_1774002258_582,running,51,583,0,3,0,1,1,1,0,0
2026-03-20 18:24:24,meeting_endurance_v2_1774002263_583,running,51,584,0,3,0,1,1,1,0,0
2026-03-20 18:24:29,meeting_endurance_v2_1774002269_584,running,51,585,0,3,0,1,1,1,0,0
2026-03-20 18:24:34,meeting_endurance_v2_1774002274_585,running,51,586,0,3,0,1,1,1,0,0
2026-03-20 18:24:40,meeting_endurance_v2_1774002279_586,running,52,587,0,3,0,1,1,1,0,0
2026-03-20 18:24:45,meeting_endurance_v2_1774002285_587,running,52,588,0,3,0,1,1,1,0,0
2026-03-20 18:24:50,meeting_endurance_v2_1774002290_588,running,52,589,0,3,0,1,1,1,0,0
2026-03-20 18:24:56,meeting_endurance_v2_1774002295_589,running,52,590,0,3,0,1,1,1,0,0
2026-03-20 18:25:01,meeting_endurance_v2_1774002301_590,running,52,591,0,3,0,1,1,1,0,0
2026-03-20 18:25:06,meeting_endurance_v2_1774002306_591,running,52,592,0,3,0,1,1,1,0,0
2026-03-20 18:25:12,meeting_endurance_v2_1774002311_592,running,52,593,0,3,0,1,1,1,0,0
2026-03-20 18:25:17,meeting_endurance_v2_1774002317_593,running,52,594,0,3,0,1,1,1,0,0
2026-03-20 18:25:22,meeting_endurance_v2_1774002322_594,running,52,595,0,3,0,1,1,1,0,0
2026-03-20 18:25:27,meeting_endurance_v2_1774002327_595,running,52,596,0,3,0,1,1,1,0,0
2026-03-20 18:25:33,meeting_endurance_v2_1774002332_596,running,52,597,0,3,0,1,1,1,0,0
2026-03-20 18:25:38,meeting_endurance_v2_1774002338_597,running,53,598,0,3,0,1,1,1,0,0
2026-03-20 18:25:44,meeting_endurance_v2_1774002343_598,running,53,599,0,3,0,1,1,1,0,0
2026-03-20 18:25:49,meeting_endurance_v2_1774002349_599,running,53,600,0,3,0,1,1,1,0,0
2026-03-20 18:25:54,meeting_endurance_v2_1774002354_600,running,53,601,0,3,0,1,1,1,0,0
2026-03-20 18:26:00,meeting_endurance_v2_1774002359_601,running,53,602,0,3,0,1,1,1,0,0
2026-03-20 18:26:05,meeting_endurance_v2_1774002365_602,running,53,603,0,3,0,1,1,1,0,0
2026-03-20 18:26:10,meeting_endurance_v2_1774002370_603,running,53,604,0,3,0,1,1,1,0,0
2026-03-20 18:26:16,meeting_endurance_v2_1774002375_604,running,53,605,0,3,0,1,1,1,0,0
2026-03-20 18:26:21,meeting_endurance_v2_1774002381_605,running,53,606,0,3,0,1,1,1,0,0
2026-03-20 18:26:26,meeting_endurance_v2_1774002386_606,running,53,607,0,3,0,1,1,1,0,0
2026-03-20 18:26:32,meeting_endurance_v2_1774002391_607,running,53,608,0,3,0,1,1,1,0,0
2026-03-20 18:26:37,meeting_endurance_v2_1774002397_608,running,53,609,0,3,0,1,1,1,0,0
2026-03-20 18:26:42,meeting_endurance_v2_1774002402_609,running,54,610,0,3,0,1,1,1,0,0
2026-03-20 18:26:47,meeting_endurance_v2_1774002407_610,running,54,611,0,3,0,1,1,1,0,0
2026-03-20 18:26:53,meeting_endurance_v2_1774002412_611,running,54,612,0,3,0,1,1,1,0,0
2026-03-20 18:26:58,meeting_endurance_v2_1774002418_612,running,54,613,0,3,0,1,1,1,0,0
2026-03-20 18:27:04,meeting_endurance_v2_1774002423_613,running,54,614,0,3,0,1,1,1,0,0
2026-03-20 18:27:09,meeting_endurance_v2_1774002429_614,running,54,615,0,3,0,1,1,1,0,0
2026-03-20 18:27:14,meeting_endurance_v2_1774002434_615,running,54,616,0,3,0,1,1,1,0,0
2026-03-20 18:27:20,meeting_endurance_v2_1774002439_616,running,54,617,0,3,0,1,1,1,0,0
2026-03-20 18:27:25,meeting_endurance_v2_1774002445_617,running,54,618,0,3,0,1,1,1,0,0
2026-03-20 18:27:30,meeting_endurance_v2_1774002450_618,running,54,619,0,3,0,1,1,1,0,0
2026-03-20 18:27:35,meeting_endurance_v2_1774002455_619,running,54,620,0,3,0,1,1,1,0,0
2026-03-20 18:27:41,meeting_endurance_v2_1774002461_620,running,55,621,0,3,0,1,1,1,0,0
2026-03-20 18:27:46,meeting_endurance_v2_1774002466_621,running,55,622,0,3,0,1,1,1,0,0
2026-03-20 18:27:52,meeting_endurance_v2_1774002471_622,running,55,623,0,3,0,1,1,1,0,0
2026-03-20 18:27:57,meeting_endurance_v2_1774002477_623,running,55,624,0,3,0,1,1,1,0,0
2026-03-20 18:28:02,meeting_endurance_v2_1774002482_624,running,55,625,0,3,0,1,1,1,0,0
2026-03-20 18:28:08,meeting_endurance_v2_1774002487_625,running,55,626,0,3,0,1,1,1,0,0
2026-03-20 18:28:13,meeting_endurance_v2_1774002493_626,running,55,627,0,3,0,1,1,1,0,0
2026-03-20 18:28:18,meeting_endurance_v2_1774002498_627,running,55,628,0,3,0,1,1,1,0,0
2026-03-20 18:28:24,meeting_endurance_v2_1774002503_628,running,55,629,0,3,0,1,1,1,0,0
2026-03-20 18:28:29,meeting_endurance_v2_1774002509_629,running,55,630,0,3,0,1,1,1,0,0
2026-03-20 18:28:34,meeting_endurance_v2_1774002514_630,running,55,631,0,3,0,1,1,1,0,0
2026-03-20 18:28:40,meeting_endurance_v2_1774002519_631,running,56,632,0,3,0,1,1,1,0,0
2026-03-20 18:28:45,meeting_endurance_v2_1774002525_632,running,56,633,0,3,0,1,1,1,0,0
2026-03-20 18:28:50,meeting_endurance_v2_1774002530_633,running,56,634,0,3,0,1,1,1,0,0
2026-03-20 18:28:55,meeting_endurance_v2_1774002535_634,running,56,635,0,3,0,1,1,1,0,0
2026-03-20 18:29:01,meeting_endurance_v2_1774002540_635,running,56,636,0,3,0,1,1,1,0,0
2026-03-20 18:29:06,meeting_endurance_v2_1774002546_636,running,56,637,0,3,0,1,1,1,0,0
2026-03-20 18:29:11,meeting_endurance_v2_1774002551_637,running,56,638,0,3,0,1,1,1,0,0
2026-03-20 18:29:17,meeting_endurance_v2_1774002556_638,running,56,639,0,3,0,1,1,1,0,0
2026-03-20 18:29:22,meeting_endurance_v2_1774002562_639,running,56,640,0,3,0,1,1,1,0,0
2026-03-20 18:29:27,meeting_endurance_v2_1774002567_640,running,56,641,0,3,0,1,1,1,0,0
2026-03-20 18:29:33,meeting_endurance_v2_1774002572_641,running,56,642,0,3,0,1,1,1,0,0
2026-03-20 18:29:38,meeting_endurance_v2_1774002578_642,running,57,643,0,3,0,1,1,1,0,0
2026-03-20 18:29:43,meeting_endurance_v2_1774002583_643,running,57,644,0,3,0,1,1,1,0,0
2026-03-20 18:29:49,meeting_endurance_v2_1774002588_644,running,57,645,0,3,0,1,1,1,0,0
2026-03-20 18:29:54,meeting_endurance_v2_1774002594_645,running,57,646,0,3,0,1,1,1,0,0
2026-03-20 18:29:59,meeting_endurance_v2_1774002599_646,running,57,647,0,3,0,1,1,1,0,0
2026-03-20 18:30:05,meeting_endurance_v2_1774002604_647,running,57,648,0,3,0,1,1,1,0,0
2026-03-20 18:30:10,meeting_endurance_v2_1774002610_648,running,57,649,0,3,0,1,1,1,0,0
2026-03-20 18:30:15,meeting_endurance_v2_1774002615_649,running,57,650,0,3,0,1,1,1,0,0
2026-03-20 18:30:21,meeting_endurance_v2_1774002620_650,running,57,651,0,3,0,1,1,1,0,0
2026-03-20 18:30:26,meeting_endurance_v2_1774002626_651,running,57,652,0,3,0,1,1,1,0,0
2026-03-20 18:30:31,meeting_endurance_v2_1774002631_652,running,57,653,0,3,0,1,1,1,0,0
2026-03-20 18:30:37,meeting_endurance_v2_1774002636_653,running,57,654,0,3,0,1,1,1,0,0
2026-03-20 18:30:42,meeting_endurance_v2_1774002642_654,running,58,655,0,3,0,1,1,1,0,0
2026-03-20 18:30:47,meeting_endurance_v2_1774002647_655,running,58,656,0,3,0,1,1,1,0,0
2026-03-20 18:30:53,meeting_endurance_v2_1774002652_656,running,58,657,0,3,0,1,1,1,0,0
2026-03-20 18:30:58,meeting_endurance_v2_1774002658_657,running,58,658,0,3,0,1,1,1,0,0
2026-03-20 18:31:03,meeting_endurance_v2_1774002663_658,running,58,659,0,3,0,1,1,1,0,0
2026-03-20 18:31:09,meeting_endurance_v2_1774002668_659,running,58,660,0,3,0,1,1,1,0,0
2026-03-20 18:31:14,meeting_endurance_v2_1774002674_660,running,58,661,0,3,0,1,1,1,0,0
2026-03-20 18:31:19,meeting_endurance_v2_1774002679_661,running,58,662,0,3,0,1,1,1,0,0
2026-03-20 18:31:25,meeting_endurance_v2_1774002684_662,running,58,663,0,3,0,1,1,1,0,0
2026-03-20 18:31:30,meeting_endurance_v2_1774002690_663,running,58,664,0,3,0,1,1,1,0,0
2026-03-20 18:31:35,meeting_endurance_v2_1774002695_664,running,58,665,0,3,0,1,1,1,0,0
2026-03-20 18:31:40,meeting_endurance_v2_1774002700_665,running,59,666,0,3,0,1,1,1,0,0
2026-03-20 18:31:46,meeting_endurance_v2_1774002705_666,running,59,667,0,3,0,1,1,1,0,0
2026-03-20 18:31:51,meeting_endurance_v2_1774002711_667,running,59,668,0,3,0,1,1,1,0,0
2026-03-20 18:31:57,meeting_endurance_v2_1774002716_668,running,59,669,0,3,0,1,1,1,0,0
2026-03-20 18:32:02,meeting_endurance_v2_1774002722_669,running,59,670,0,3,0,1,1,1,0,0
2026-03-20 18:32:07,meeting_endurance_v2_1774002727_670,running,59,671,0,3,0,1,1,1,0,0
2026-03-20 18:32:13,meeting_endurance_v2_1774002732_671,running,59,672,0,3,0,1,1,1,0,0
2026-03-20 18:32:18,meeting_endurance_v2_1774002738_672,running,59,673,0,3,0,1,1,1,0,0
2026-03-20 18:32:23,meeting_endurance_v2_1774002743_673,running,59,674,0,3,0,1,1,1,0,0
2026-03-20 18:32:29,meeting_endurance_v2_1774002748_674,running,59,675,0,3,0,1,1,1,0,0
2026-03-20 18:32:34,meeting_endurance_v2_1774002754_675,running,59,676,0,3,0,1,1,1,0,0
